Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
345,2802496,4979,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
346,2802496,4956,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
347,2702495.75,4973,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
348,2702495.75,4927,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
349,2702495.75,4707,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
350,2702495.75,4818,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
351,2702495.75,4817,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
352,2702495.75,4796,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
353,2702495.75,4851,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
354,2702495.75,5125,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
355,2702495.75,4737,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
356,2702495.75,4993,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
357,2702495.75,5011,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
358,2702495.75,4834,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
359,2702495.75,4907,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
360,2702495.75,4971,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
361,2702495.75,4696,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
362,2702495.75,4830,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
363,2702495.75,4847,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
364,2702495.75,4684,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
365,2702495.75,4820,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
366,2702495.75,4935,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
367,2702495.75,4825,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
368,2702495.75,5028,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
369,2702495.75,5036,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
370,2702495.75,4737,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
371,2702495.75,4876,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
372,2702495.75,4854,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
373,2702495.75,4643,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
374,2702495.75,4931,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
375,2702495.75,4909,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
376,2702495.75,4658,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
377,2702495.75,4855,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
378,2702495.75,4882,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
379,2702495.75,4750,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
380,2702495.75,4883,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
381,2702495.75,5019,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
382,2702495.75,4706,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
383,2702495.75,5067,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
384,2702495.75,4938,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
385,2702495.75,4658,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
386,2702495.75,4882,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
387,2702495.75,4856,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
388,2702495.75,4715,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
389,2702495.75,4917,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
390,2702495.75,4815,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
391,2702495.75,4740,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
392,2702495.75,4974,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
393,2702495.75,4783,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
394,2702495.75,4688,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
395,2702495.75,4895,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
396,2702495.75,4899,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
397,2702495.75,4771,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
398,2702495.75,5181,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
399,2702495.75,5126,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
400,2702495.75,4923,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
401,2702495.75,5227,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
402,2702495.75,5011,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
403,2702495.75,4664,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
404,2702495.75,4813,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
405,2702495.75,4869,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
406,2702495.75,4666,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
407,2702495.75,4744,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
408,2702495.75,4957,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
409,2702495.75,4660,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
410,2702495.75,4814,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
411,2702495.75,4884,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
412,2702495.75,4687,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
413,2702495.75,4728,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
414,2702495.75,4962,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
415,2702495.75,4686,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
416,2702495.75,4826,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
417,2702495.75,4844,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
418,2702495.75,4630,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
419,2702495.75,4782,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
420,2702495.75,4851,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
421,2702495.75,4686,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
422,2702495.75,4858,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
423,2702495.75,4902,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
424,2702495.75,4672,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
425,2702495.75,4898,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
426,2702495.75,4834,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
427,2702495.75,4634,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
428,2702495.75,4753,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
429,2702495.75,4924,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
430,2702495.75,4693,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
431,2702495.75,4783,12,0,0,0,12,1,3,4,0,13,13,2,15,0,27
432,2602539.75,4855,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
433,2602539.75,4697,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
434,2602539.75,4747,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
435,2602539.75,4869,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
436,2602539.75,4760,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
437,2602539.75,4759,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
438,2602539.75,4954,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
439,2602539.75,5013,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
440,2602539.75,4819,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
441,2602539.75,4857,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
442,2602539.75,4762,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
443,2602539.75,4805,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
444,2602539.75,4830,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
445,2602539.75,4670,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
446,2602539.75,4796,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
447,2602539.75,4853,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
448,2602539.75,4655,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
449,2602539.75,4826,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
450,2602539.75,4921,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
451,2602539.75,4779,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
452,2602539.75,5171,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
453,2602539.75,5098,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
454,2602539.75,4776,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
455,2602539.75,4785,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
456,2602539.75,5053,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
457,2602539.75,4887,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
458,2602539.75,4881,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
459,2602539.75,5272,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
460,2602539.75,5004,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
461,2602539.75,4982,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
462,2602539.75,4975,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
463,2602539.75,4819,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
464,2602539.75,4750,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
465,2602539.75,4861,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
466,2602539.75,4724,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
467,2602539.75,4759,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
468,2602539.75,4845,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
469,2602539.75,4773,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
470,2602539.75,4797,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
471,2602539.75,4861,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
472,2602539.75,4661,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
473,2602539.75,4797,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
474,2602539.75,4960,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
475,2602539.75,4651,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
476,2602539.75,4900,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
477,2602539.75,5010,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
478,2602539.75,4677,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
479,2602539.75,4842,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
480,2602539.75,4913,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
481,2602539.75,4652,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
482,2602539.75,4857,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
483,2602539.75,4912,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
484,2602539.75,4659,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
485,2602539.75,4853,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
486,2602539.75,4827,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
487,2602539.75,4641,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
488,2602539.75,4846,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
489,2602539.75,4791,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
490,2602539.75,4725,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
491,2602539.75,4913,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
492,2602539.75,4821,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
493,2602539.75,4689,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
494,2602539.75,5011,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
495,2602539.75,4935,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
496,2602539.75,4797,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
497,2602539.75,5182,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
498,2602539.75,5079,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
499,2602539.75,4676,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
500,2602539.75,4774,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
501,2602539.75,4853,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
502,2602539.75,4758,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
503,2602539.75,5020,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
504,2602539.75,5433,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
505,2602539.75,4962,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
506,2602539.75,4873,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
507,2602539.75,5172,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
508,2602539.75,4983,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
509,2602539.75,4850,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
510,2602539.75,4997,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
511,2602539.75,4992,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
512,2602539.75,4878,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
513,2602539.75,5052,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
514,2602539.75,4802,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
515,2602539.75,4687,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
516,2602539.75,4995,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
517,2602539.75,5048,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
518,2602539.75,4793,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
519,2602539.75,4980,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
520,2602539.75,5202,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
521,2602539.75,4926,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
522,2602539.75,4944,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
523,2602539.75,5024,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
524,2602539.75,4657,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
525,2602539.75,4761,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
526,2602539.75,4829,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
527,2602539.75,4685,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
528,2602539.75,4822,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
529,2602539.75,5145,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
530,2602539.75,4965,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
531,2602539.75,4950,12,0,0,0,12,1,3,4,0,14,13,2,15,0,26
