Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
342,3202374.75,4743,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
343,3202374.75,5041,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
344,3202374.75,4978,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
345,3202374.75,5056,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
346,3202374.75,5031,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
347,3202374.75,4939,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
348,3202373.25,4786,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
349,3202373.25,4966,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
350,3202373.25,4973,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
351,3202373.25,4694,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
352,3202373.25,4819,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
353,3202373.25,4841,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
354,3202373.25,4660,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
355,3202373.25,4922,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
356,3202373.25,4985,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
357,3202373.25,4713,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
358,3202370.5,4886,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
359,3202370.5,4814,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
360,3202370.5,4643,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
361,3202370.5,4882,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
362,3202370.5,4885,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
363,3202370.5,4733,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
364,3202370.5,4839,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
365,3202370.5,4823,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
366,3202370.5,4969,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
367,3202370.5,5118,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
368,3202370.5,4923,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
369,3202369.75,4902,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
370,3202369.75,4966,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
371,3202369.75,4771,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
372,3202369.75,4722,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
373,3202369.75,4931,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
374,3202369.75,4787,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
375,3202369.75,5131,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
376,3202369.75,5005,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
377,3202369.75,4837,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
378,3202369.75,4808,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
379,3202369.75,5226,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
380,3202369.75,4786,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
381,3202369.75,4896,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
382,3202369.75,5514,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
383,3202369.75,5110,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
384,3202369.75,4782,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
385,3202369.75,4895,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
386,3202369.75,5030,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
387,3202369.75,5133,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
388,3202369.75,5119,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
389,3202369.75,4741,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
390,3202369.75,4858,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
391,3202369.75,5309,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
392,3202369.75,4797,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
393,3202369.75,4787,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
394,3202369.75,4991,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
395,3202369.75,4734,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
396,3202369.75,4941,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
397,3202369.75,4979,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
398,3202369.75,4792,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
399,3202369.75,4793,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
400,3202369.75,4998,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
401,3202369.75,4744,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
402,3202369.75,4808,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
403,3202369.75,4911,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
404,3202369.75,4682,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
405,3202369.25,4790,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
406,3202369.25,4908,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
407,3202369.25,4800,12,0,0,0,11,1,3,3,0,10,13,3,15,0,32
408,3102375.5,4877,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
409,3102375.5,4899,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
410,3102375.5,4906,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
411,3102375.5,4975,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
412,3102375.5,4827,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
413,3102375.5,4718,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
414,3102375.5,4818,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
415,3102375.5,4885,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
416,3102375.5,4795,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
417,3102375.5,5015,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
418,3102375.5,4975,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
419,3102375.5,4993,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
420,3102375.5,4913,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
421,3102375.5,4840,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
422,3102375.5,4681,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
423,3102375.5,4815,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
424,3102375.5,5013,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
425,3102375.5,4682,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
426,3102375.5,4829,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
427,3102375.5,5050,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
428,3102375.5,4730,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
429,3102375.5,4799,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
430,3102375.5,5051,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
431,3102375.5,4851,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
432,3102375.5,4927,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
433,3102375.5,4913,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
434,3102375.5,4794,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
435,3102375.5,4881,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
436,3102375.5,5053,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
437,3102375.5,4810,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
438,3102375.5,5153,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
439,3102375.5,5035,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
440,3102375.5,4732,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
441,3102375.5,5038,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
442,3102375.5,4968,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
443,3102375.5,4845,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
444,3102375.5,4959,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
445,3102375.5,5245,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
446,3102375.5,4741,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
447,3102375.5,4995,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
448,3102375.5,4950,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
449,3102375.5,4750,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
450,3102375.5,5207,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
451,3102375.5,4968,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
452,3102375.5,4989,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
453,3102375.5,4901,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
454,3102375.5,5019,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
455,3102375.5,4782,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
456,3102375.5,5012,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
457,3102375.5,5040,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
458,3102375.5,4676,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
459,3102375.5,5011,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
460,3102375.5,5072,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
461,3102375.5,4964,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
462,3102375.5,4837,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
463,3102375.5,5075,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
464,3102375.5,4935,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
465,3102375.5,5048,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
466,3102375.5,5032,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
467,3102375.5,4936,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
468,3102375.5,4892,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
469,3102375.5,5149,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
470,3102375.5,4987,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
471,3102375.5,4976,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
472,3102375.5,4807,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
473,3102375.5,4982,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
474,3102375.5,4984,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
475,3102375.5,4859,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
476,3102375.5,4677,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
477,3102375.5,5048,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
478,3102375.5,5234,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
479,3102375.5,4885,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
480,3102375.5,4872,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
481,3102375.5,5160,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
482,3102375.5,5066,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
483,3102375.5,4961,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
484,3102375.5,4950,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
485,3102375.5,4809,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
486,3102375.5,4980,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
487,3102375.5,4911,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
488,3102375.5,4798,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
489,3102375.5,4856,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
490,3102375.5,4923,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
491,3102375.5,4797,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
492,3102375.5,4922,12,0,0,0,11,1,3,3,0,10,13,3,15,0,31
