Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
343,3302408.5,4780,12,0,0,0,11,1,3,5,0,12,13,3,13,0,33
344,3302408.5,4790,12,0,0,0,11,1,3,5,0,12,13,3,13,0,33
345,3302375,4785,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
346,3302375,4652,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
347,3302375,4796,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
348,3302375,4802,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
349,3302375,4737,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
350,3302375,4852,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
351,3302375,4859,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
352,3302375,4737,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
353,3302375,4803,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
354,3302375,4923,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
355,3302375,4765,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
356,3302375,4969,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
357,3302375,4993,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
358,3302375,4852,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
359,3302375,4894,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
360,3302375,4826,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
361,3302375,4769,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
362,3302375,4791,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
363,3302375,4836,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
364,3302375,4644,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
365,3302375,4839,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
366,3302375,4882,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
367,3302375,4631,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
368,3302375,4947,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
369,3302375,4946,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
370,3302372,4798,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
371,3302372,4866,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
372,3302372,5036,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
373,3302372,4868,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
374,3302372,4646,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
375,3302372,4817,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
376,3302372,4732,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
377,3302372,4641,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
378,3302372,4778,12,0,0,0,11,1,3,5,0,11,13,3,13,0,33
379,3202375,4775,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
380,3202375,4744,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
381,3202375,4831,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
382,3202375,4938,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
383,3202375,4645,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
384,3202375,4715,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
385,3202375,4761,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
386,3202375,4700,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
387,3202375,4928,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
388,3202375,4901,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
389,3202375,4716,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
390,3202375,4810,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
391,3202375,4819,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
392,3202375,4646,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
393,3202375,4862,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
394,3202375,4833,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
395,3202375,4715,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
396,3202375,4940,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
397,3202375,4855,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
398,3202375,4682,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
399,3202375,4725,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
400,3202372.75,4791,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
401,3202372.75,4651,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
402,3202372.75,5649,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
403,3202372.75,5011,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
404,3202372.75,4775,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
405,3202372.75,5043,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
406,3202372.75,4791,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
407,3202369.5,4707,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
408,3202369.5,4858,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
409,3202369.5,4966,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
410,3202369.5,4763,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
411,3202369.5,4815,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
412,3202369.5,4850,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
413,3202369.5,4746,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
414,3202369.5,4860,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
415,3202369.5,4980,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
416,3202369.5,4835,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
417,3202367.75,4962,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
418,3202367.75,5200,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
419,3202367.75,4738,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
420,3202367.75,4751,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
421,3202367.75,4776,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
422,3202367.75,4916,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
423,3202367.5,4931,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
424,3202367.5,4989,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
425,3202367.5,4817,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
426,3202367.5,5202,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
427,3202367.5,5009,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
428,3202367.5,4766,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
429,3202367.5,4813,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
430,3202367.5,4879,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
431,3202367.5,4691,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
432,3202367.5,4722,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
433,3202367.5,4771,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
434,3202367.5,4673,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
435,3202367.5,4912,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
436,3202367.5,4880,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
437,3202367.5,4758,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
438,3202367.5,4747,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
439,3202367.5,4841,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
440,3202367.5,4918,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
441,3202367.5,5008,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
442,3202367.5,4931,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
443,3202367.5,4935,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
444,3202367.5,5118,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
445,3202367.5,5016,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
446,3202367.5,4784,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
447,3202367,4788,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
448,3202367,4958,12,0,0,0,11,1,3,5,0,11,13,3,13,0,32
449,3102372.5,4743,12,0,0,0,11,1,3,5,0,11,13,3,13,0,31
